3.4843e+007,6.6898e+007,5.7481e+007,5.7481e+006,5.7481e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6032e+007,6.9182e+007,6.1407e+007,6.1407e+006,6.1407e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7694e+007,5.3173e+007,3.3892e+007,3.3892e+006,3.3892e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8657e+007,7.4222e+007,7.0069e+007,7.0069e+006,7.0069e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1667e+007,8e+007,8e+007,8e+006,8e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4116e+007,6.5502e+007,5.5082e+007,5.5082e+006,5.5082e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5556e+007,4.9067e+007,2.6833e+007,2.6833e+006,2.6833e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5102e+007,4.8196e+007,2.5336e+007,2.5336e+006,2.5336e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.456e+007,6.6356e+007,5.6549e+007,5.6549e+006,5.6549e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9755e+007,5.7129e+007,4.069e+007,4.069e+006,4.069e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2157e+007,6.1742e+007,4.8619e+007,4.8619e+006,4.8619e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5903e+007,6.8933e+007,6.0979e+007,6.0979e+006,6.0979e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.3968e+007,6.5218e+007,5.4593e+007,5.4593e+006,5.4593e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.9125e+007,7.512e+007,7.1613e+007,7.1613e+006,7.1613e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.787e+007,7.2711e+007,6.7472e+007,6.7472e+006,6.7472e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5829e+007,4.9591e+007,2.7735e+007,2.7735e+006,2.7735e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6042e+007,6.92e+007,6.1438e+007,6.1438e+006,6.1438e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7417e+007,5.264e+007,3.2975e+007,3.2975e+006,3.2975e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7694e+007,7.2373e+007,6.6892e+007,6.6892e+006,6.6892e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8208e+007,5.416e+007,3.5588e+007,3.5588e+006,3.5588e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.9014e+007,7.4907e+007,7.1246e+007,7.1246e+006,7.1246e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0352e+007,5.8276e+007,4.2661e+007,4.2661e+006,4.2661e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5866e+007,6.8862e+007,6.0857e+007,6.0857e+006,6.0857e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.856e+007,5.4836e+007,3.6749e+007,3.6749e+006,3.6749e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0329e+007,5.8231e+007,4.2585e+007,4.2585e+006,4.2585e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9843e+007,5.7298e+007,4.0981e+007,4.0981e+006,4.0981e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.313e+007,6.3609e+007,5.1828e+007,5.1828e+006,5.1828e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5208e+007,6.76e+007,5.8688e+007,5.8688e+006,5.8688e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4931e+007,6.7067e+007,5.7771e+007,5.7771e+006,5.7771e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.456e+007,6.6356e+007,5.6549e+007,5.6549e+006,5.6549e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2037e+007,6.1511e+007,4.8222e+007,4.8222e+006,4.8222e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8093e+007,7.3138e+007,6.8206e+007,6.8206e+006,6.8206e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.1792e+007,6.104e+007,4.7413e+007,4.7413e+006,4.7413e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0227e+007,5.8036e+007,4.2249e+007,4.2249e+006,4.2249e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6245e+007,6.9591e+007,6.211e+007,6.211e+006,6.211e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2764e+007,6.2907e+007,5.0621e+007,5.0621e+006,5.0621e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5912e+007,4.9751e+007,2.801e+007,2.801e+006,2.801e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8319e+007,5.4373e+007,3.5954e+007,3.5954e+006,3.5954e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9176e+007,5.6018e+007,3.8781e+007,3.8781e+006,3.8781e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8218e+007,7.3378e+007,6.8618e+007,6.8618e+006,6.8618e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6949e+007,7.0942e+007,6.4432e+007,6.4432e+006,6.4432e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.1787e+007,6.1031e+007,4.7397e+007,4.7397e+006,4.7397e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2319e+007,6.2053e+007,4.9154e+007,4.9154e+006,4.9154e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7644e+007,5.3076e+007,3.3724e+007,3.3724e+006,3.3724e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8551e+007,5.4818e+007,3.6718e+007,3.6718e+006,3.6718e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5468e+007,6.8098e+007,5.9543e+007,5.9543e+006,5.9543e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8245e+007,5.4231e+007,3.571e+007,3.571e+006,3.571e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.744e+007,7.1884e+007,6.6051e+007,6.6051e+006,6.6051e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9037e+007,5.5751e+007,3.8322e+007,3.8322e+006,3.8322e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6269e+007,6.9636e+007,6.2186e+007,6.2186e+006,6.2186e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.788e+007,5.3529e+007,3.4503e+007,3.4503e+006,3.4503e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9181e+007,5.6027e+007,3.8796e+007,3.8796e+006,3.8796e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5199e+007,6.7582e+007,5.8657e+007,5.8657e+006,5.8657e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7745e+007,7.2471e+007,6.706e+007,6.706e+006,6.706e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.1111e+007,5.9733e+007,4.5167e+007,4.5167e+006,4.5167e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6838e+007,7.0729e+007,6.4065e+007,6.4065e+006,6.4065e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7338e+007,5.2489e+007,3.2715e+007,3.2715e+006,3.2715e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.0208e+007,7.72e+007,7.5188e+007,7.5188e+006,7.5188e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5972e+007,6.9067e+007,6.1208e+007,6.1208e+006,6.1208e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4463e+007,6.6169e+007,5.6228e+007,5.6228e+006,5.6228e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6398e+007,6.9884e+007,6.2614e+007,6.2614e+006,6.2614e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.0671e+007,7.8089e+007,7.6715e+007,7.6715e+006,7.6715e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5843e+007,4.9618e+007,2.7781e+007,2.7781e+006,2.7781e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.0866e+007,7.8462e+007,7.7357e+007,7.7357e+006,7.7357e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1667e+007,8e+007,8e+007,8e+006,8e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8273e+007,7.3484e+007,6.8801e+007,6.8801e+006,6.8801e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8023e+007,5.3804e+007,3.4976e+007,3.4976e+006,3.4976e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0157e+007,5.7902e+007,4.2019e+007,4.2019e+006,4.2019e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.687e+007,5.1591e+007,3.1172e+007,3.1172e+006,3.1172e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7606e+007,7.2204e+007,6.6601e+007,6.6601e+006,6.6601e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6764e+007,7.0587e+007,6.3821e+007,6.3821e+006,6.3821e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1259e+007,7.9218e+007,7.8656e+007,7.8656e+006,7.8656e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4801e+007,6.6818e+007,5.7343e+007,5.7343e+006,5.7343e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0176e+007,5.7938e+007,4.2081e+007,4.2081e+006,4.2081e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7162e+007,5.2151e+007,3.2135e+007,3.2135e+006,3.2135e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.6847e+007,5.1547e+007,3.1096e+007,3.1096e+006,3.1096e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5676e+007,4.9298e+007,2.7231e+007,2.7231e+006,2.7231e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.569e+007,4.9324e+007,2.7276e+007,2.7276e+006,2.7276e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.0676e+007,7.8098e+007,7.6731e+007,7.6731e+006,7.6731e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1667e+007,8e+007,8e+007,8e+006,8e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8023e+007,7.3004e+007,6.7976e+007,6.7976e+006,6.7976e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.3676e+007,6.4658e+007,5.3631e+007,5.3631e+006,5.3631e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2324e+007,6.2062e+007,4.9169e+007,4.9169e+006,4.9169e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.3806e+007,6.4907e+007,5.4058e+007,5.4058e+006,5.4058e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2162e+007,6.1751e+007,4.8635e+007,4.8635e+006,4.8635e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.063e+007,7.8009e+007,7.6578e+007,7.6578e+006,7.6578e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1667e+007,8e+007,8e+007,8e+006,8e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1602e+007,7.9876e+007,7.9786e+007,7.9786e+006,7.9786e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5736e+007,4.9413e+007,2.7429e+007,2.7429e+006,2.7429e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.9755e+007,7.6329e+007,7.369e+007,7.369e+006,7.369e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0972e+007,5.9467e+007,4.4708e+007,4.4708e+006,4.4708e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5662e+007,6.8471e+007,6.0185e+007,6.0185e+006,6.0185e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.0384e+007,7.7538e+007,7.5768e+007,7.5768e+006,7.5768e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8329e+007,5.4391e+007,3.5985e+007,3.5985e+006,3.5985e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2583e+007,6.256e+007,5.0025e+007,5.0025e+006,5.0025e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7009e+007,5.1858e+007,3.1631e+007,3.1631e+006,3.1631e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8625e+007,5.496e+007,3.6963e+007,3.6963e+006,3.6963e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7278e+007,7.1573e+007,6.5517e+007,6.5517e+006,6.5517e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5444e+007,4.8853e+007,2.6467e+007,2.6467e+006,2.6467e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.1472e+007,6.0427e+007,4.6358e+007,4.6358e+006,4.6358e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.3657e+007,6.4622e+007,5.3569e+007,5.3569e+006,5.3569e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1315e+007,7.9324e+007,7.8839e+007,7.8839e+006,7.8839e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4972e+007,6.7147e+007,5.7908e+007,5.7908e+006,5.7908e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5042e+007,4.808e+007,2.5138e+007,2.5138e+006,2.5138e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4954e+007,6.7111e+007,5.7847e+007,5.7847e+006,5.7847e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7347e+007,5.2507e+007,3.2746e+007,3.2746e+006,3.2746e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2704e+007,6.2791e+007,5.0422e+007,5.0422e+006,5.0422e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.75e+007,5.28e+007,3.325e+007,3.325e+006,3.325e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.381e+007,6.4916e+007,5.4074e+007,5.4074e+006,5.4074e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.2162e+007,6.1751e+007,4.8635e+007,4.8635e+006,4.8635e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1324e+007,7.9342e+007,7.8869e+007,7.8869e+006,7.8869e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7926e+007,7.2818e+007,6.7656e+007,6.7656e+006,6.7656e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8181e+007,5.4107e+007,3.5496e+007,3.5496e+006,3.5496e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.6727e+007,5.1316e+007,3.0699e+007,3.0699e+006,3.0699e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5995e+007,6.9111e+007,6.1285e+007,6.1285e+006,6.1285e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0935e+007,5.9396e+007,4.4586e+007,4.4586e+006,4.4586e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4375e+007,6.6e+007,5.5938e+007,5.5938e+006,5.5938e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6713e+007,7.0489e+007,6.3653e+007,6.3653e+006,6.3653e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9005e+007,5.5689e+007,3.8215e+007,3.8215e+006,3.8215e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5106e+007,6.7404e+007,5.8351e+007,5.8351e+006,5.8351e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.6569e+007,5.1013e+007,3.0179e+007,3.0179e+006,3.0179e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8856e+007,7.4604e+007,7.0726e+007,7.0726e+006,7.0726e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.6759e+007,5.1378e+007,3.0806e+007,3.0806e+006,3.0806e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.3769e+007,6.4836e+007,5.3936e+007,5.3936e+006,5.3936e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8523e+007,7.3964e+007,6.9626e+007,6.9626e+006,6.9626e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1667e+007,8e+007,8e+007,8e+006,8e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1667e+007,8e+007,8e+007,8e+006,8e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7801e+007,5.3378e+007,3.4243e+007,3.4243e+006,3.4243e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8481e+007,7.3884e+007,6.9489e+007,6.9489e+006,6.9489e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4773e+007,6.6764e+007,5.7251e+007,5.7251e+006,5.7251e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.538e+007,6.7929e+007,5.9253e+007,5.9253e+006,5.9253e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5157e+007,6.7502e+007,5.8519e+007,5.8519e+006,5.8519e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.1931e+007,6.1307e+007,4.7871e+007,4.7871e+006,4.7871e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.563e+007,4.9209e+007,2.7078e+007,2.7078e+006,2.7078e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0329e+007,5.8231e+007,4.2585e+007,4.2585e+006,4.2585e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0319e+007,5.8213e+007,4.2554e+007,4.2554e+006,4.2554e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7505e+007,7.2009e+007,6.6265e+007,6.6265e+006,6.6265e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.8347e+007,7.3627e+007,6.9046e+007,6.9046e+006,6.9046e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8181e+007,5.4107e+007,3.5496e+007,3.5496e+006,3.5496e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4347e+007,6.5947e+007,5.5846e+007,5.5846e+006,5.5846e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.063e+007,7.8009e+007,7.6578e+007,7.6578e+006,7.6578e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6454e+007,6.9991e+007,6.2797e+007,6.2797e+006,6.2797e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.519e+007,4.8364e+007,2.5626e+007,2.5626e+006,2.5626e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.6431e+007,5.0747e+007,2.9721e+007,2.9721e+006,2.9721e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9653e+007,5.6933e+007,4.0354e+007,4.0354e+006,4.0354e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7991e+007,5.3742e+007,3.4869e+007,3.4869e+006,3.4869e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0384e+007,5.8338e+007,4.2768e+007,4.2768e+006,4.2768e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6903e+007,7.0853e+007,6.4279e+007,6.4279e+006,6.4279e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.1699e+007,6.0862e+007,4.7107e+007,4.7107e+006,4.7107e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0662e+007,5.8871e+007,4.3685e+007,4.3685e+006,4.3685e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6046e+007,6.9209e+007,6.1453e+007,6.1453e+006,6.1453e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1667e+007,8e+007,8e+007,8e+006,8e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1667e+007,8e+007,8e+007,8e+006,8e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7949e+007,7.2862e+007,6.7732e+007,6.7732e+006,6.7732e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.6458e+007,7e+007,6.2813e+007,6.2813e+006,6.2813e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4972e+007,6.7147e+007,5.7908e+007,5.7908e+006,5.7908e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0014e+007,5.7627e+007,4.1546e+007,4.1546e+006,4.1546e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.6898e+007,5.1644e+007,3.1264e+007,3.1264e+006,3.1264e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.8093e+007,5.3938e+007,3.5206e+007,3.5206e+006,3.5206e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7921e+007,7.2809e+007,6.764e+007,6.764e+006,6.764e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.6269e+007,5.0436e+007,2.9186e+007,2.9186e+006,2.9186e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.7019e+007,7.1076e+007,6.4661e+007,6.4661e+006,6.4661e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0231e+007,5.8044e+007,4.2264e+007,4.2264e+006,4.2264e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.7875e+007,5.352e+007,3.4488e+007,3.4488e+006,3.4488e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.3801e+007,6.4898e+007,5.4043e+007,5.4043e+006,5.4043e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.0843e+007,5.9218e+007,4.4281e+007,4.4281e+006,4.4281e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.0519e+007,7.7796e+007,7.6211e+007,7.6211e+006,7.6211e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
4.1102e+007,7.8916e+007,7.8136e+007,7.8136e+006,7.8136e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.9486e+007,5.6613e+007,3.9804e+007,3.9804e+006,3.9804e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.3301e+007,6.3938e+007,5.2393e+007,5.2393e+006,5.2393e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.4727e+007,6.6676e+007,5.7099e+007,5.7099e+006,5.7099e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5991e+007,6.9102e+007,6.1269e+007,6.1269e+006,6.1269e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
3.5519e+007,6.8196e+007,5.9711e+007,5.9711e+006,5.9711e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5e+007,4.8e+007,2.5e+007,2.5e+006,2.5e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
2.5e+007,4.8e+007,2.5e+007,2.5e+006,2.5e+006,0.00083333,0.0016,0.0033333,0.008,0.0083333
